국가명,기후대,연도,차종 구분,차량 구분,GDP,총수출량,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
북미-멕시코,건조,2022,전기차,전기차,20.0,8660,513,868,425,621,1243,94,579,961,1376,872,712,396
북미-미국,온대,2023,소형차,소형차,20.0,10482,251,1105,733,653,1298,1490,535,364,363,887,1401,1402
북미-미국,온대,2024,상업용차,상업용차,20.0,14543,1185,1312,1390,1335,1446,1402,311,1308,1360,1039,1045,1410
북미-미국,온대,2020,SUV,SUV,20.0,12068,796,72,448,1169,1262,1026,1472,1371,970,1135,1115,1232
북미-미국,온대,2023,전기차,전기차,20.0,9338,610,1249,380,433,177,1202,1218,154,1275,1354,709,577
북미-캐나다,한랭,2022,소형차,소형차,20.0,9144,812,545,1365,280,712,395,1465,582,81,1419,1192,296
북미-캐나다,한랭,2023,상업용차,상업용차,20.0,8780,1247,182,972,175,1190,840,628,1023,889,526,787,321
북미-캐나다,한랭,2020,SUV,SUV,20.0,6618,61,1360,280,354,1245,508,271,464,493,490,941,151
북미-캐나다,한랭,2024,전기차,전기차,20.0,9948,1303,67,953,364,1407,521,672,890,742,971,1223,835
서유럽,온대,2023,소형차,소형차,45.0,6258,928,112,670,417,208,686,987,532,479,390,178,671
서유럽,온대,2021,상업용차,상업용차,45.0,10558,982,1126,1220,1371,504,128,971,216,844,1377,1200,619
서유럽,온대,2022,SUV,SUV,45.0,10239,919,1019,1381,157,445,979,309,276,1465,1024,1344,921
서유럽,온대,2022,전기차,전기차,45.0,8234,683,242,1047,199,1066,1203,664,1457,316,576,461,320
아시아,온대,2024,소형차,소형차,20.0,8342,458,1063,1301,526,238,271,668,706,1162,1354,474,121
아시아,온대,2020,상업용차,상업용차,20.0,9574,1197,557,1329,503,117,1005,361,748,1379,745,457,1176
아시아,온대,2024,SUV,SUV,20.0,8824,1372,1376,331,1228,1209,286,344,1387,344,690,72,185
아시아,온대,2024,전기차,전기차,20.0,8975,1435,184,782,912,874,1162,707,790,126,686,142,1175
중남미,열대,2021,소형차,소형차,20.0,8136,1077,525,652,337,326,1215,682,887,288,744,515,888
중남미,열대,2021,상업용차,상업용차,20.0,6964,353,819,400,1088,71,720,122,57,1329,978,627,400
중남미,열대,2024,SUV,SUV,20.0,9834,960,658,999,864,329,1010,1385,987,1268,155,733,486
중남미,열대,2024,전기차,전기차,20.0,10325,1306,1002,1365,1245,776,1283,320,932,558,922,93,523
중동·아프리카,건조,2020,소형차,소형차,20.0,10311,51,1224,1416,1252,316,382,673,1312,928,758,1175,824
중동·아프리카,건조,2021,상업용차,상업용차,20.0,9958,915,530,94,1097,1327,827,1360,985,1112,683,860,168
중동·아프리카,건조,2024,SUV,SUV,20.0,8506,308,1076,724,808,1316,243,190,289,1461,535,263,1293
중동·아프리카,건조,2021,전기차,전기차,20.0,10890,1416,1115,997,937,1447,88,238,1323,1189,757,186,1197
동유럽,한랭,2021,소형차,소형차,25.0,9863,339,53,246,303,1440,804,1390,1030,1430,1168,1176,484
동유럽,한랭,2020,상업용차,상업용차,25.0,12214,106,1421,559,1198,1012,1496,505,1028,1474,1202,1361,852
동유럽,한랭,2020,SUV,SUV,25.0,10984,1275,538,309,1344,81,1251,293,1385,659,1012,1416,1421
동유럽,한랭,2020,전기차,전기차,25.0,10489,1209,1088,528,86,1001,1123,501,287,1363,1376,542,1385
북미-멕시코,건조,2023,소형차,소형차,20.0,12442,1403,1460,50,1327,1131,899,852,1223,1364,463,1143,1127
북미-멕시코,건조,2023,상업용차,상업용차,20.0,7497,187,718,1357,707,365,401,77,1360,1237,473,94,521
북미-멕시코,건조,2023,SUV,SUV,20.0,9088,1482,83,807,1006,414,425,1121,551,867,937,582,813
북미-멕시코,건조,2020,전기차,전기차,20.0,9427,1451,483,1060,765,759,1135,841,766,1382,157,261,367
북미-미국,온대,2024,소형차,소형차,20.0,7529,1231,648,1140,78,525,205,168,554,64,623,962,1331
북미-미국,온대,2023,상업용차,상업용차,20.0,12267,1209,923,458,1487,749,718,1109,1150,1292,1191,563,1418
북미-미국,온대,2023,SUV,SUV,20.0,11097,403,682,302,1043,574,1411,1255,1289,744,1355,1014,1025
북미-미국,온대,2022,전기차,전기차,20.0,10443,485,118,1418,554,1452,1225,250,1313,683,356,1234,1355
북미-캐나다,한랭,2023,소형차,소형차,20.0,8260,757,746,1089,740,1017,396,1371,193,167,207,1436,141
북미-캐나다,한랭,2021,상업용차,상업용차,20.0,11897,831,1091,1463,734,718,1149,1384,1491,513,628,1045,850
북미-캐나다,한랭,2021,SUV,SUV,20.0,9258,1487,1429,130,1006,792,276,873,536,1028,318,1203,180
북미-캐나다,한랭,2024,전기차,전기차,20.0,8682,424,308,445,934,120,1433,891,747,300,1444,208,1428
서유럽,온대,2023,소형차,소형차,45.0,9787,1052,515,337,480,1321,247,1482,805,1186,359,1394,609
서유럽,온대,2024,상업용차,상업용차,45.0,9186,976,755,84,1403,191,1137,788,793,844,268,1236,711
서유럽,온대,2022,SUV,SUV,45.0,11361,991,1248,134,1194,709,1052,1071,1107,1376,763,946,770
서유럽,온대,2021,전기차,전기차,45.0,7785,507,446,416,493,558,244,875,730,570,1011,1483,452
아시아,온대,2022,소형차,소형차,20.0,9947,165,1093,1395,1252,205,702,970,967,425,980,931,862
아시아,온대,2024,상업용차,상업용차,20.0,7416,248,552,883,90,700,619,1358,647,259,519,553,988
아시아,온대,2021,SUV,SUV,20.0,9273,1171,1163,1216,1018,499,1290,197,821,503,626,371,398
아시아,온대,2022,전기차,전기차,20.0,10228,1488,937,1488,1106,905,1285,299,53,950,281,1186,250
중남미,열대,2021,소형차,소형차,20.0,8771,665,1023,1050,748,881,65,1003,249,104,401,1092,1490
중남미,열대,2022,상업용차,상업용차,20.0,8604,883,113,704,205,693,994,304,1189,1456,296,1260,507
중남미,열대,2024,SUV,SUV,20.0,7914,1063,1109,215,417,520,359,82,844,864,1217,1139,85
중남미,열대,2021,전기차,전기차,20.0,8967,1106,878,1160,1337,258,365,707,790,401,224,1372,369
중동·아프리카,건조,2020,소형차,소형차,20.0,10142,506,260,1328,411,506,728,1011,1439,1141,903,966,943
중동·아프리카,건조,2021,상업용차,상업용차,20.0,8967,1122,1375,1455,499,226,59,1303,189,204,231,1488,816
중동·아프리카,건조,2021,SUV,SUV,20.0,8765,823,125,1265,866,1045,98,990,828,1481,78,1102,64
중동·아프리카,건조,2022,전기차,전기차,20.0,11427,1363,1470,913,1244,1361,724,417,1351,427,560,432,1165
동유럽,한랭,2021,소형차,소형차,25.0,6807,151,931,1384,209,398,454,220,571,567,602,1144,176
동유럽,한랭,2020,상업용차,상업용차,25.0,8127,82,1414,1002,1173,1066,882,588,383,670,539,263,65
동유럽,한랭,2022,SUV,SUV,25.0,11304,1028,534,1226,222,1352,1262,995,955,1273,659,964,834
동유럽,한랭,2024,전기차,전기차,25.0,9676,567,619,161,603,1425,649,510,817,352,1283,1259,1431
북미-멕시코,건조,2023,소형차,소형차,20.0,7737,1259,529,649,1237,345,223,357,1421,218,433,832,234
북미-멕시코,건조,2024,상업용차,상업용차,20.0,7352,765,272,1252,390,61,1051,1134,117,551,61,1291,407
북미-멕시코,건조,2020,SUV,SUV,20.0,9087,799,815,532,231,1125,247,650,1430,1229,1466,446,117
북미-멕시코,건조,2024,전기차,전기차,20.0,8354,71,76,647,761,569,550,252,1357,1423,657,1207,784
북미-미국,온대,2021,소형차,소형차,20.0,11735,1362,1402,713,833,1133,1206,801,790,474,824,1348,849
북미-미국,온대,2020,상업용차,상업용차,20.0,8364,1023,885,346,213,684,1026,978,367,178,1209,674,781
북미-미국,온대,2024,SUV,SUV,20.0,9382,1264,679,112,1069,1005,1432,984,66,932,811,615,413
북미-미국,온대,2021,전기차,전기차,20.0,8832,658,1223,163,976,963,64,1400,694,891,615,1074,111
북미-캐나다,한랭,2021,소형차,소형차,20.0,9411,1109,1319,162,1145,719,897,393,154,1274,1352,544,343
북미-캐나다,한랭,2020,상업용차,상업용차,20.0,9460,1381,665,1050,920,727,1358,745,675,978,446,210,305
북미-캐나다,한랭,2020,SUV,SUV,20.0,9139,845,1188,1303,951,228,650,213,824,245,787,1108,797
북미-캐나다,한랭,2021,전기차,전기차,20.0,12191,1009,1046,738,1421,998,830,914,1166,146,1206,1413,1304
서유럽,온대,2021,소형차,소형차,45.0,10030,388,994,833,580,758,730,1344,850,771,407,1425,950
서유럽,온대,2021,상업용차,상업용차,45.0,7549,197,903,528,1002,964,247,1428,270,672,659,85,594
서유럽,온대,2024,SUV,SUV,45.0,12695,228,1183,761,1476,1362,1320,1313,1006,1004,520,1266,1256
서유럽,온대,2020,전기차,전기차,45.0,7732,109,129,688,80,114,1310,388,1232,998,491,909,1284
아시아,온대,2021,소형차,소형차,20.0,10617,560,953,1069,380,1102,1112,1349,1472,778,478,715,649
아시아,온대,2022,상업용차,상업용차,20.0,11147,774,487,1037,1218,1218,1384,1407,266,456,992,758,1150
아시아,온대,2023,SUV,SUV,20.0,7421,55,1035,294,324,759,906,513,1438,156,324,518,1099
아시아,온대,2023,전기차,전기차,20.0,11619,1181,485,1016,1334,1270,1248,707,452,947,750,1056,1173
중남미,열대,2021,소형차,소형차,20.0,8636,1200,316,1118,509,564,1220,192,503,78,1377,417,1142
중남미,열대,2022,상업용차,상업용차,20.0,8910,578,1089,102,850,1059,1186,97,762,1235,1416,460,76
중남미,열대,2020,SUV,SUV,20.0,10266,1008,1007,593,1215,157,313,1161,1492,1263,641,1194,222
중남미,열대,2024,전기차,전기차,20.0,9223,389,103,1243,753,1427,1000,327,968,1286,402,1105,220
중동·아프리카,건조,2021,소형차,소형차,20.0,9679,1328,948,96,1323,948,430,214,1165,789,768,481,1189
중동·아프리카,건조,2023,상업용차,상업용차,20.0,11523,1388,1329,822,494,1018,726,633,1279,548,1210,1219,857
중동·아프리카,건조,2023,SUV,SUV,20.0,9067,1066,381,423,1423,393,1317,750,554,53,356,1286,1065
중동·아프리카,건조,2024,전기차,전기차,20.0,7441,1366,333,924,475,146,675,496,949,771,570,284,452
동유럽,한랭,2023,소형차,소형차,25.0,9860,1278,690,1175,73,1003,729,226,1272,1106,767,928,613
동유럽,한랭,2022,상업용차,상업용차,25.0,10475,1460,316,721,1068,257,1187,1386,803,686,407,1145,1039
동유럽,한랭,2020,SUV,SUV,25.0,11220,1375,1227,264,1140,173,1073,1211,1200,1167,234,1496,660
동유럽,한랭,2021,전기차,전기차,25.0,8474,1228,659,859,1140,859,698,1077,411,608,62,244,629
북미-멕시코,건조,2021,소형차,소형차,20.0,7667,67,753,209,96,1256,1416,499,1333,58,670,197,1113
북미-멕시코,건조,2021,상업용차,상업용차,20.0,8708,884,1076,747,63,590,1148,1324,879,197,509,326,965
북미-멕시코,건조,2022,SUV,SUV,20.0,10825,336,1277,140,493,1267,995,1245,1294,975,562,1059,1182
북미-멕시코,건조,2023,전기차,전기차,20.0,5989,724,97,157,1019,214,169,111,1191,545,260,471,1031
북미-미국,온대,2021,소형차,소형차,20.0,10139,257,170,1459,1306,225,1419,621,1096,956,132,1305,1193
북미-미국,온대,2022,상업용차,상업용차,20.0,9009,547,540,408,57,860,1197,863,532,1489,1246,865,405
북미-미국,온대,2023,SUV,SUV,20.0,11795,1241,957,1375,794,739,960,1049,205,589,1350,1042,1494
북미-미국,온대,2020,전기차,전기차,20.0,8911,180,807,262,1200,262,654,1017,944,971,53,1083,1478
북미-캐나다,한랭,2021,소형차,소형차,20.0,7427,688,116,699,493,448,1179,1072,414,1370,378,298,272
북미-캐나다,한랭,2022,상업용차,상업용차,20.0,9314,666,638,444,1360,1277,597,723,817,376,885,166,1365
북미-캐나다,한랭,2022,SUV,SUV,20.0,11306,1495,731,1328,1237,86,50,1475,993,1117,481,1293,1020
북미-캐나다,한랭,2023,전기차,전기차,20.0,11565,1007,440,1438,1265,309,598,803,966,1226,1316,728,1469
서유럽,온대,2023,소형차,소형차,45.0,7632,1114,1299,458,299,251,290,1138,81,921,1186,155,440
서유럽,온대,2020,상업용차,상업용차,45.0,9112,558,925,1216,296,53,210,1039,1325,488,294,1424,1284
서유럽,온대,2024,SUV,SUV,45.0,10419,534,1340,130,1195,232,1418,770,868,1491,1077,674,690
서유럽,온대,2020,전기차,전기차,45.0,9235,1201,993,730,202,594,90,1059,1188,1464,623,595,496
아시아,온대,2021,소형차,소형차,20.0,9928,1192,679,1156,754,1482,862,153,1457,456,122,616,999
아시아,온대,2023,상업용차,상업용차,20.0,10903,628,1475,508,1035,930,762,860,244,1151,430,1394,1486
아시아,온대,2023,SUV,SUV,20.0,10025,1145,778,112,409,1306,1061,127,579,812,926,1271,1499
아시아,온대,2022,전기차,전기차,20.0,9056,964,549,236,475,945,594,645,552,956,670,1403,1067
중남미,열대,2022,소형차,소형차,20.0,8067,228,390,119,1081,110,347,1048,1022,502,1308,645,1267
중남미,열대,2021,상업용차,상업용차,20.0,11893,1264,1479,1070,1233,547,409,721,1446,1069,997,180,1478
중남미,열대,2020,SUV,SUV,20.0,11954,1274,1121,617,865,496,782,1262,748,718,1164,1468,1439
중남미,열대,2020,전기차,전기차,20.0,9834,711,1422,898,1166,1408,669,389,569,1443,474,588,97
중동·아프리카,건조,2024,소형차,소형차,20.0,7413,941,1316,187,161,438,1265,210,774,408,96,590,1027
중동·아프리카,건조,2023,상업용차,상업용차,20.0,10135,800,1078,449,259,1458,469,859,931,666,1245,1017,904
중동·아프리카,건조,2022,SUV,SUV,20.0,7995,236,716,1186,636,241,831,1196,1371,495,559,445,83
중동·아프리카,건조,2023,전기차,전기차,20.0,11433,1406,1455,560,424,806,929,831,1102,1009,1375,671,865
동유럽,한랭,2022,소형차,소형차,25.0,9726,1209,123,1227,280,1140,1096,800,917,539,510,754,1131
동유럽,한랭,2020,상업용차,상업용차,25.0,10270,1226,643,706,874,1076,238,850,1371,1462,70,1470,284
동유럽,한랭,2022,SUV,SUV,25.0,8214,629,282,155,276,1108,694,626,626,1452,771,1129,466
동유럽,한랭,2020,전기차,전기차,25.0,10065,763,205,1469,502,672,159,1402,1499,397,944,788,1265
북미-멕시코,건조,2024,소형차,소형차,20.0,11490,430,1083,1301,683,610,1072,699,1430,1494,792,872,1024
북미-멕시코,건조,2024,상업용차,상업용차,20.0,11486,438,1305,528,1283,1348,1001,783,1489,909,688,931,783
북미-멕시코,건조,2024,SUV,SUV,20.0,9774,1216,282,497,1448,631,383,1489,274,633,514,1395,1012
북미-멕시코,건조,2023,전기차,전기차,20.0,7577,334,1179,137,841,705,1383,304,589,65,200,1067,773
북미-미국,온대,2021,소형차,소형차,20.0,9215,532,1141,92,213,507,1221,214,1050,1350,519,1447,929
북미-미국,온대,2022,상업용차,상업용차,20.0,11759,600,1058,876,1443,1282,1277,1140,901,237,1496,1083,366
북미-미국,온대,2022,SUV,SUV,20.0,9458,310,815,568,711,1118,871,612,1483,1257,161,971,581
북미-미국,온대,2020,전기차,전기차,20.0,8796,460,121,705,440,1065,1462,1317,1143,746,55,686,596
북미-캐나다,한랭,2020,소형차,소형차,20.0,12330,1428,940,893,286,1115,1495,1440,1116,937,549,1278,853
북미-캐나다,한랭,2020,상업용차,상업용차,20.0,11115,391,1319,862,1183,1094,1401,851,1006,316,1052,1155,485
북미-캐나다,한랭,2021,SUV,SUV,20.0,10753,1404,322,758,285,1461,1368,1034,516,360,1122,1033,1090
북미-캐나다,한랭,2024,전기차,전기차,20.0,9562,168,1439,988,623,616,995,1192,393,418,227,1164,1339
서유럽,온대,2024,소형차,소형차,45.0,10411,1224,723,616,816,1294,997,1217,1201,295,721,535,772
서유럽,온대,2024,상업용차,상업용차,45.0,9117,1195,68,1032,1084,957,666,904,473,681,238,1382,437
서유럽,온대,2023,SUV,SUV,45.0,8348,1269,1347,930,656,164,261,1393,920,386,281,646,95
서유럽,온대,2021,전기차,전기차,45.0,10272,1254,1007,913,1388,186,995,357,417,761,1166,1183,645
아시아,온대,2022,소형차,소형차,20.0,10113,291,626,1061,1288,275,431,1321,947,1184,1460,312,917
아시아,온대,2023,상업용차,상업용차,20.0,11937,1346,889,1199,1125,371,1458,1157,1159,898,914,812,609
아시아,온대,2022,SUV,SUV,20.0,10334,672,1319,78,1418,747,1193,433,276,1439,497,807,1455
아시아,온대,2023,전기차,전기차,20.0,9790,1229,1220,898,395,1005,357,522,1415,496,576,370,1307
중남미,열대,2020,소형차,소형차,20.0,8256,1115,735,437,500,553,104,391,484,1113,1310,1337,177
중남미,열대,2021,상업용차,상업용차,20.0,10109,1271,1373,557,345,1443,594,730,1013,1032,161,1191,399
중남미,열대,2022,SUV,SUV,20.0,6896,791,505,943,322,1061,1065,85,504,175,158,1177,110
중남미,열대,2023,전기차,전기차,20.0,10736,964,588,1472,272,1335,1092,1121,1007,997,355,891,642
중동·아프리카,건조,2021,소형차,소형차,20.0,8073,479,76,1090,531,590,828,1303,747,451,99,891,988
중동·아프리카,건조,2024,상업용차,상업용차,20.0,10588,121,409,1178,1240,483,545,743,1471,1258,1222,1440,478
중동·아프리카,건조,2021,SUV,SUV,20.0,9111,843,336,614,56,1317,467,1412,310,981,1113,1129,533
중동·아프리카,건조,2020,전기차,전기차,20.0,8238,509,53,742,956,228,1222,433,210,743,1255,1454,433
동유럽,한랭,2022,소형차,소형차,25.0,10759,1121,1460,910,537,57,990,802,706,1411,304,1124,1337
동유럽,한랭,2021,상업용차,상업용차,25.0,9521,1295,1359,1022,1060,431,387,67,1237,732,310,497,1124
동유럽,한랭,2022,SUV,SUV,25.0,9181,125,525,319,1204,142,1026,1243,701,867,1406,468,1155
동유럽,한랭,2021,전기차,전기차,25.0,11949,828,1476,891,1416,827,920,484,491,912,1311,926,1467
북미-멕시코,건조,2022,소형차,소형차,20.0,11609,1291,1334,896,905,1291,1143,956,1474,1286,293,240,500
북미-멕시코,건조,2020,상업용차,상업용차,20.0,10097,1259,170,1163,1416,1049,147,1161,705,1322,669,537,499
북미-멕시코,건조,2023,SUV,SUV,20.0,6554,265,325,601,428,643,1026,428,85,1399,1128,63,163
북미-멕시코,건조,2022,전기차,전기차,20.0,11729,567,1075,814,1035,1431,999,1039,909,1181,1483,484,712
북미-미국,온대,2020,소형차,소형차,20.0,7129,232,882,195,810,168,891,455,108,1034,1074,508,772
북미-미국,온대,2024,상업용차,상업용차,20.0,9038,1023,381,1398,155,111,1152,1212,186,372,1104,825,1119
북미-미국,온대,2021,SUV,SUV,20.0,10267,894,237,311,1106,1420,1148,1259,1321,1313,404,457,397
북미-미국,온대,2022,전기차,전기차,20.0,11990,1273,388,1399,1057,456,1420,427,1318,1317,1022,794,1119
북미-캐나다,한랭,2023,소형차,소형차,20.0,8252,495,927,1461,95,669,71,379,253,399,1254,863,1386
북미-캐나다,한랭,2020,상업용차,상업용차,20.0,7986,595,1366,306,791,1009,181,229,443,334,1163,1243,326
북미-캐나다,한랭,2023,SUV,SUV,20.0,9546,329,1424,1092,1147,462,840,226,360,853,1070,705,1038
북미-캐나다,한랭,2022,전기차,전기차,20.0,11428,1135,1209,980,161,1349,1247,1372,1373,133,131,992,1346
서유럽,온대,2021,소형차,소형차,45.0,10926,266,1238,1056,1151,241,386,1030,1300,1395,962,724,1177
서유럽,온대,2024,상업용차,상업용차,45.0,7725,281,591,88,216,1446,246,982,172,571,1431,732,969
서유럽,온대,2020,SUV,SUV,45.0,10508,945,1253,483,1205,169,804,204,1481,1321,224,1399,1020
서유럽,온대,2024,전기차,전기차,45.0,10196,1162,1280,987,1313,762,317,468,556,890,971,676,814
아시아,온대,2023,소형차,소형차,20.0,7431,494,1353,125,721,450,1135,619,471,96,472,1006,489
아시아,온대,2023,상업용차,상업용차,20.0,8604,982,1479,442,1038,226,1303,229,448,598,341,619,899
